施設ID,施設名,電話番号,郵便番号,都道府県,市区町村,住所,web,GoogleMap,ランク,カテゴリ,緯度,経度,施設GID,営業ステータス
201769,マリーミー,,,,,,,https://maps.google.com/?cid=8004891416031207084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJg1-JEJ6MGGARrB4dxlQWF28,
202923,リアルラブ,,,,,,,https://maps.google.com/?cid=18365069316676733709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJLR77_xCLGGARDUvxvz3V3f4,
202945,ブライダルゼルム銀座サロン,,,,,,,https://maps.google.com/?cid=9797389436867782577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJ2X1R_uOLGGARsSertshR94c,
201427,ToBeブライダル,,,,,,,https://maps.google.com/?cid=9115159884554708634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJowmZLGiNGGARmibG7Z6Nf34,
202506,マリッジアージュ,,,,,,,https://maps.google.com/?cid=9856181891258177672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJoYHpydqMGGARiNgUtjUxyIg,
202299,Bridalチューリップ,,,,,,,https://maps.google.com/?cid=16115677818358897839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJWZBgrd7tGGARr5zsXZdjpt8,
201999,ブライダルハッピーフェアリー青山,,,,,,,https://maps.google.com/?cid=9422036549851678286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJbc-0BwbxGGARTgaoblLMwYI,
201936,福岡縁マリッジ,,,,,,,https://maps.google.com/?cid=1884014382625748925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJA6-6WZuRQTURvXciXBldJRo,
202900,婚活レッツ,,,,,,,https://maps.google.com/?cid=14722149988020250019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJVVVF4tZ_GGARo-X3rWmVT8w,
201663,アネ婚,,,,,,,https://maps.google.com/?cid=6181002127943901315&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJVQz-bmaLGGARg6AH4K9Ux1U,
