施設ID,施設GID,施設FID
ChIJA9Mc3LUtVTURBuwgsmDldrw,ChIJA9Mc3LUtVTURBuwgsmDldrw,0x35552db5dc1cd303:0xbc76e560b220ec06
ChIJS2Ank6H3AGARqz2ZzwwDHCM,ChIJS2Ank6H3AGARqz2ZzwwDHCM,0x6000f7a19327604b:0x231c030ccf993dab
ChIJNXrSHXoXAWARdnGmYfPVzpo,ChIJNXrSHXoXAWARdnGmYfPVzpo,0x6001177a1dd27a35:0x9aced5f361a67176
ChIJlTuTMEaPQTUR-3i67FHq0-w,ChIJlTuTMEaPQTUR-3i67FHq0-w,0x35418f4630933b95:0xecd3ea51ecba78fb
ChIJ7eqzx_mTGGARMjDKCo1oFJE,ChIJ7eqzx_mTGGARMjDKCo1oFJE,0x601893f9c7b3eaed:0x9114688d0aca3032
ChIJPTxj9u5gImARsM4Pex4U1n0,ChIJPTxj9u5gImARsM4Pex4U1n0,0x602260eef6633c3d:0x7dd6141e7b0fceb0
ChIJwchtU033GGARtZLAb3WnJXE,ChIJwchtU033GGARtZLAb3WnJXE,0x6018f74d536dc8c1:0x7125a7756fc092b5
ChIJk0HeOrDMGGARRfuvEOHQ8-s,ChIJk0HeOrDMGGARRfuvEOHQ8-s,0x6018ccb03ade4193:0xebf3d0e110affb45
ChIJO1iauTHjAGAR_8t7wuucFTw,ChIJO1iauTHjAGAR_8t7wuucFTw,0x6000e331b99a583b:0x3c159cebc27bcbff
ChIJg8LOfIgIAWARs7Fd524JTuc,ChIJg8LOfIgIAWARs7Fd524JTuc,0x600108887ccec283:0xe74e096ee75db1b3
ChIJiTlhu0OTQTURH9vsJHvO5ko,ChIJiTlhu0OTQTURH9vsJHvO5ko,0x35419343bb613989:0x4ae6ce7b24ecdb1f
ChIJ7Xc-W-6HiV8RlB1pss1DxKM,ChIJ7Xc-W-6HiV8RlB1pss1DxKM,0x5f8987ee5b3e77ed:0xa3c443cdb2691d94
ChIJ_bJVtV2PAGARAOnbFy_FHh8,ChIJ_bJVtV2PAGARAOnbFy_FHh8,0x60008f5db555b2fd:0x1f1ec52f17dbe900
ChIJIym5NPykGWAR0IKui_Tqepw,ChIJIym5NPykGWAR0IKui_Tqepw,0x6019a4fc34b92923:0x9c7aeaf48bae82d0
ChIJKYHNTHh7A2ARgxk4j3h1bBo,ChIJKYHNTHh7A2ARgxk4j3h1bBo,0x60037b784ccd8129:0x1a6c75788f381983
ChIJT344y1CJQTURWGK85mSyaZU,ChIJT344y1CJQTURWGK85mSyaZU,0x35418950cb387e4f:0x9569b264e6bc6258
ChIJPY8rLDMPAGARqDEiHLV_umw,ChIJPY8rLDMPAGARqDEiHLV_umw,0x60000f332c2b8f3d:0x6cba7fb51c2231a8
ChIJXSbOQPSBGGARG-5dBwsGa_s,ChIJXSbOQPSBGGARG-5dBwsGa_s,0x601881f440ce265d:0xfb6b060b075dee1b
ChIJxRjZjyehA2ARQ5LeyRwJhO8,ChIJxRjZjyehA2ARQ5LeyRwJhO8,0x6003a1278fd918c5:0xef84091cc9de9243
ChIJQS9Is5ipA2ARvA2lC6SqM-Q,ChIJQS9Is5ipA2ARvA2lC6SqM-Q,0x6003a998b3482f41:0xe433aaa40ba50dbc
ChIJq6p66wopC18RcreCWinIifU,ChIJq6p66wopC18RcreCWinIifU,0x5f0b290aeb7aaaab:0xf589c8295a82b772
ChIJUSL8POC3AGARb5t06qB2f18,ChIJUSL8POC3AGARb5t06qB2f18,0x6000b7e03cfc2251:0x5f7f76a0ea749b6f
ChIJYcyi_JPmAGARAjq87D09MqU,ChIJYcyi_JPmAGARAjq87D09MqU,0x6000e693fca2cc61:0xa5323d3decbc3a02
ChIJleoNKt2PAGARg3M8cYTrNrM,ChIJleoNKt2PAGARg3M8cYTrNrM,0x60008fdd2a0dea95:0xb336eb84713c7383
ChIJ9e8UKXYJAWAR-mxwlxSqjac,ChIJ9e8UKXYJAWAR-mxwlxSqjac,0x600109762914eff5:0xa78daa1497706cfa
ChIJTwdx6Lxj72ERJpkil-GVs70,ChIJTwdx6Lxj72ERJpkil-GVs70,0x61ef63bce871074f:0xbdb395e197229926
ChIJrUGOZGuNGGARggr0js8IcDU,ChIJrUGOZGuNGGARggr0js8IcDU,0x60188d6b648e41ad:0x357008cf8ef40a82
ChIJ4awBEMN1ImARFfgJKQh7gFw,ChIJ4awBEMN1ImARFfgJKQh7gFw,0x602275c31001ace1:0x5c807b082909f815
ChIJ290z7ZxfGGARLKysWFZJSBk,ChIJ290z7ZxfGGARLKysWFZJSBk,0x60185f9ced33dddb:0x1948495658acac2c
ChIJHb0F0xXnAGARI3smTeZTe5s,ChIJHb0F0xXnAGARI3smTeZTe5s,0x6000e715d305bd1d:0x9b7b53e64d267b23
ChIJmQO1KZzhAGAR3LJ0Qb94ciM,ChIJmQO1KZzhAGAR3LJ0Qb94ciM,0x6000e19c29b50399:0x237278bf4174b2dc
ChIJN_D42B9KGmARABa37hDWHWo,ChIJN_D42B9KGmARABa37hDWHWo,0x601a4a1fd8f8f037:0x6a1dd610eeb71600
ChIJfwm-nYDBGGAR4BcGTB2riw8,ChIJfwm-nYDBGGAR4BcGTB2riw8,0x6018c1809dbe097f:0xf8bab1d4c0617e0
ChIJoy0sjZWFil8R8RMnvu6kCsY,ChIJoy0sjZWFil8R8RMnvu6kCsY,0x5f8a85958d2c2da3:0xc60aa4eebe2713f1
ChIJD1T8guGLGGARVlbUDqmDXvQ,ChIJD1T8guGLGGARVlbUDqmDXvQ,0x60188be182fc540f:0xf45e83a90ed45656
ChIJHeadCtHiAGAREbN7AoQ23nU,ChIJHeadCtHiAGAREbN7AoQ23nU,0x6000e2d10a9de61d:0x75de3684027bb311
ChIJn56Xx5KIZEERvRrWEo2kFa4,ChIJn56Xx5KIZEERvRrWEo2kFa4,0x41648892c7979e9f:0xae15a48d12d61abd
ChIJeRgHHDz3AGARJu_V0xL7kB8,ChIJeRgHHDz3AGARJu_V0xL7kB8,0x6000f73c1c071879:0x1f90fb12d3d5ef26
ChIJIT7kXd3FAGARH9U5FurIZho,ChIJIT7kXd3FAGARH9U5FurIZho,0x6000c5dd5de43e21:0x1a66c8ea1639d51f
ChIJBVPUzC8rH2AReEkSl7ZXlh4,ChIJBVPUzC8rH2AReEkSl7ZXlh4,0x601f2b2fccd45305:0x1e9657b697124978
ChIJjxldMPDqGGARUSxdS7pnIIg,ChIJjxldMPDqGGARUSxdS7pnIIg,0x6018eaf0305d198f:0x882067ba4b5d2c51
ChIJ4dSje-PVA2AR103Vi0g1FHc,ChIJ4dSje-PVA2AR103Vi0g1FHc,0x6003d5e37ba3d4e1:0x771435488bd54dd7
ChIJn42fIROiA2ARXQ63hEBHhUM,ChIJn42fIROiA2ARXQ63hEBHhUM,0x6003a213219f8d9f:0x4385474084b70e5d
ChIJPSq-wzQyAWAR08cNuAXt_t4,ChIJPSq-wzQyAWAR08cNuAXt_t4,0x60013234c3be2a3d:0xdefeed05b80dc7d3
ChIJ86x5JLQ0AWARSrbdhVrKsdY,ChIJ86x5JLQ0AWARSrbdhVrKsdY,0x600134b42479acf3:0xd6b1ca5a85ddb64a
ChIJW-_bioeDGGARDRq6C1Od0qU,ChIJW-_bioeDGGARDRq6C1Od0qU,0x601883878adbef5b:0xa5d29d530bba1a0d
ChIJAwOCir13ImARBgIwJpQ71_c,ChIJAwOCir13ImARBgIwJpQ71_c,0x602277bd8a820303:0xf7d73b9426300206
ChIJoTgm1uedGGARGlyobQActrw,ChIJoTgm1uedGGARGlyobQActrw,0x60189de7d62638a1:0xbcb61c006da85c1a
ChIJH7AbPwOFGGARThymi8grpQE,ChIJH7AbPwOFGGARThymi8grpQE,0x601885033f1bb01f:0x1a52bc88ba61c4e
ChIJXfpPtpi5GGARybRCKzlGjtw,ChIJXfpPtpi5GGARybRCKzlGjtw,0x6018b998b64ffa5d:0xdc8e46392b42b4c9
ChIJ6_AoUPspC18RgZKsxX0wBQ8,ChIJ6_AoUPspC18RgZKsxX0wBQ8,0x5f0b29fb5028f0eb:0xf05307dc5ac9281
ChIJ81L-r_uOGGAR3JO-7FF_XLU,ChIJ81L-r_uOGGAR3JO-7FF_XLU,0x60188efbaffe52f3:0xb55c7f51ecbe93dc
ChIJAQBQRQ5cGGARDH85FJJm0G4,ChIJAQBQRQ5cGGARDH85FJJm0G4,0x60185c0e45500001:0x6ed0669214397f0c
ChIJcWt66_NTUTURdAjbICeQZ5c,ChIJcWt66_NTUTURdAjbICeQZ5c,0x355153f3eb7a6b71:0x9767902720db0874
ChIJQ9vVXtGE5yYRRg6x8IaH2uM,ChIJQ9vVXtGE5yYRRg6x8IaH2uM,0x26e784d15ed5db43:0xe3da8786f0b10e46
ChIJo7eN8lLnAGARJQhODOWZ-R0,ChIJo7eN8lLnAGARJQhODOWZ-R0,0x6000e752f28db7a3:0x1df999e50c4e0825
ChIJlQPRASezAGARU8TwLEkqDYw,ChIJlQPRASezAGARU8TwLEkqDYw,0x6000b32701d10395:0x8c0d2a492cf0c453
ChIJVabOXfsTHWAR3JbFMOVoPsw,ChIJVabOXfsTHWAR3JbFMOVoPsw,0x601d13fb5dcea655:0xcc3e68e530c596dc
ChIJ7_GeY_ZcGGAR5UAs3EgOO60,ChIJ7_GeY_ZcGGAR5UAs3EgOO60,0x60185cf6639ef1ef:0xad3b0e48dc2c40e5
ChIJA126iAjtGGARI51JBeDfcRE,ChIJA126iAjtGGARI51JBeDfcRE,0x6018ed0888ba5d03:0x1171dfe005499d23
ChIJ_0MU0XSBImAR1-_UF8uNptE,ChIJ_0MU0XSBImAR1-_UF8uNptE,0x60228174d11443ff:0xd1a68dcb17d4efd7
ChIJ-TupZfHJ9F8Rxm40kcp7Yu4,ChIJ-TupZfHJ9F8Rxm40kcp7Yu4,0x5ff4c9f165a93bf9:0xee627bca91346ec6
ChIJkxb--IP1GGAR24rrvfRbAGs,ChIJkxb--IP1GGAR24rrvfRbAGs,
ChIJzyQ8u1DfHmARkhoo8g5ML6A,ChIJzyQ8u1DfHmARkhoo8g5ML6A,0x601edf50bb3c24cf:0xa02f4c0ef2281a92
ChIJEXWVVyApH2ARC3T5JECQy-E,ChIJEXWVVyApH2ARC3T5JECQy-E,0x601f292057957511:0xe1cb904024f9740b
ChIJqcFPB37lCyARAMhJtI2hDyI,ChIJqcFPB37lCyARAMhJtI2hDyI,0x200be57e074fc1a9:0x220fa18db449c800
ChIJD9WEdrOI-0cRTfffy6Mzfkk,ChIJD9WEdrOI-0cRTfffy6Mzfkk,0x47fb88b37684d50f:0x497e33a3cbdff74d
ChIJGRK-YciTHmARhPE_6G-SnDY,ChIJGRK-YciTHmARhPE_6G-SnDY,0x601e93c861be1219:0x369c926fe83ff184
ChIJc0cs2ItTGGARSFSxpbKv8c4,ChIJc0cs2ItTGGARSFSxpbKv8c4,0x6018538bd82c4773:0xcef1afb2a5b15448
ChIJv_-VYa-bGGARi5GAlZQK03M,ChIJv_-VYa-bGGARi5GAlZQK03M,0x60189baf6195ffbf:0x73d30a949580918b
ChIJHcoKaC3ztYQRgTKRSYvi-tU,ChIJHcoKaC3ztYQRgTKRSYvi-tU,0x84b5f32d680aca1d:0xd5fae28b49913281
ChIJpS4j9vtnGWARDrEkUpw2BiI,ChIJpS4j9vtnGWARDrEkUpw2BiI,0x601967fbf6232ea5:0x2206369c5224b10e
ChIJHRuMUQnSBGARWLeCJcb2SpA,ChIJHRuMUQnSBGARWLeCJcb2SpA,0x6004d209518c1b1d:0x904af6c62582b758
ChIJCXRPNJJ2A2ARs_3LMaC3rgY,ChIJCXRPNJJ2A2ARs_3LMaC3rgY,0x60037692344f7409:0x6aeb7a031cbfdb3
ChIJA22RF1uNGGARCFSa5F82xHU,ChIJA22RF1uNGGARCFSa5F82xHU,0x60188d5b17916d03:0x75c4365fe49a5408
ChIJYZ0Mue_dGmARYVaeyA5apPA,ChIJYZ0Mue_dGmARYVaeyA5apPA,0x601addefb90c9d61:0xf0a45a0ec89e5661
ChIJiS5HfReyA2AR1RcrCVnoGCo,ChIJiS5HfReyA2AR1RcrCVnoGCo,0x6003b2177d472e89:0x2a18e859092b17d5
ChIJO_JPAW0gG2ARvCXtjk8MhR4,ChIJO_JPAW0gG2ARvCXtjk8MhR4,0x601b206d014ff23b:0x1e850c4f8eed25bc
ChIJr8ISvdWLHmARvn0K_srEsbA,ChIJr8ISvdWLHmARvn0K_srEsbA,0x601e8bd5bd12c2af:0xb0b1c4cafe0a7dbe
ChIJiZ1hD2mTGGAREbDhIk4g3XE,ChIJiZ1hD2mTGGAREbDhIk4g3XE,0x601893690f619d89:0x71dd204e22e1b011
ChIJY0CFWYHlGGARzjYZHYET0xw,ChIJY0CFWYHlGGARzjYZHYET0xw,0x6018e58159854063:0x1cd313811d1936ce
ChIJr5C39_CBImARPOmjcr-XV7I,ChIJr5C39_CBImARPOmjcr-XV7I,0x602281f0f7b790af:0xb25797bf72a3e93c
ChIJv_0kbyXlGGARDqpM_cluUrA,ChIJv_0kbyXlGGARDqpM_cluUrA,0x6018e5256f24fdbf:0xb0526ec9fd4caa0e
ChIJ79GFvVLrUzUR3W8ai6Kf0SQ,ChIJ79GFvVLrUzUR3W8ai6Kf0SQ,0x3553eb52bd85d1ef:0x24d19fa28b1a6fdd
ChIJiXqc_Y-dGGARuHasNRlqTzg,ChIJiXqc_Y-dGGARuHasNRlqTzg,0x60189d8ffd9c7a89:0x384f6a1935ac76b8
ChIJVVU5ebxoPjURmL0Xkke9DsQ,ChIJVVU5ebxoPjURmL0Xkke9DsQ,0x353e68bc79395555:0xc40ebd479217bd98
ChIJpZt6lwnd9F8RfZ3tdUqWQHs,ChIJpZt6lwnd9F8RfZ3tdUqWQHs,0x5ff4dd09977a9ba5:0x7b40964a75ed9d7d
ChIJPzfTdv-IGGARVG5phDlOvGA,ChIJPzfTdv-IGGARVG5phDlOvGA,0x601888ff76d3373f:0x60bc4e3984696e54
ChIJA7HQOcnBGGARVfA1tSR_4XI,ChIJA7HQOcnBGGARVfA1tSR_4XI,0x6018c1c939d0b103:0x72e17f24b535f055
ChIJ9WoIFhgpC18ROICLBbOQgL8,ChIJ9WoIFhgpC18ROICLBbOQgL8,0x5f0b291816086af5:0xbf8090b3058b8038
ChIJh2TU_GQbfq0Ri8dbYrmpLOc,ChIJh2TU_GQbfq0Ri8dbYrmpLOc,0xad7e1b64fcd46487:0xe72ca9b9625bc78b
ChIJWRloJ9rnAGARAgLD4K_Syf8,ChIJWRloJ9rnAGARAgLD4K_Syf8,0x6000e7da27681959:0xffc9d2afe0c30202
ChIJQ06g8MuZA2ARL1frvtXoKYw,ChIJQ06g8MuZA2ARL1frvtXoKYw,0x600399cbf0a04e43:0x8c29e8d5beeb572f
ChIJU2w4DO7zGGAR_dRfnk-IKZ8,ChIJU2w4DO7zGGAR_dRfnk-IKZ8,0x6018f3ee0c386c53:0x9f29884f9e5fd4fd
ChIJDfHb0dDFGGARAifUE_1WyTs,ChIJDfHb0dDFGGARAifUE_1WyTs,0x6018c5d0d1dbf10d:0x3bc956fd13d42702
ChIJKasd08AZTjUReGUEiX0659A,ChIJKasd08AZTjUReGUEiX0659A,0x354e19c0d31dab29:0xd0e73a7d89046578
ChIJKfXirAbnAGARSFr9O-xM6Ng,ChIJKfXirAbnAGARSFr9O-xM6Ng,0x6000e706ace2f529:0xd8e84cec3bfd5a48
ChIJZ4kjvJs1H2ARdcdsQ66jdLs,ChIJZ4kjvJs1H2ARdcdsQ66jdLs,0x601f359bbc238967:0xbb74a3ae436cc775
ChIJy7F-P1TzHmART7M1iQ0nzeY,ChIJy7F-P1TzHmART7M1iQ0nzeY,0x601ef3543f7eb1cb:0xe6cd270d8935b34f
ChIJnYz5GB8XUTURk8Z-Hbt2kj8,ChIJnYz5GB8XUTURk8Z-Hbt2kj8,0x3551171f18f98c9d:0x3f9276bb1d7ec693
ChIJ8zsc8kv7G2ARtokqNS4gSJc,ChIJ8zsc8kv7G2ARtokqNS4gSJc,0x601bfb4bf21c3bf3:0x9748202e352a89b6
ChIJhwGlpbYMBGARhxlE3LmlLAY,ChIJhwGlpbYMBGARhxlE3LmlLAY,0x60040cb6a5a50187:0x62ca5b9dc441987
ChIJPyYallOVajURPdw8unnlJJg,ChIJPyYallOVajURPdw8unnlJJg,0x356a9553961a263f:0x9824e579ba3cdc3d
ChIJI4a19fyjWjURmSVxMZSyCQk,ChIJI4a19fyjWjURmSVxMZSyCQk,0x355aa3fcf5b58623:0x909b29431712599
ChIJ5WY_GRPweS8RewxGTz1IbJw,ChIJ5WY_GRPweS8RewxGTz1IbJw,0x2f79f013193f66e5:0x9c6c483d4f460c7b
ChIJLy-R8_zvTzURDZwKXo8hjG8,ChIJLy-R8_zvTzURDZwKXo8hjG8,0x354feffcf3912f2f:0x6f8c218f5e0a9c0d
ChIJ39NkXeSe5qERVRamAS9VnPg,ChIJ39NkXeSe5qERVRamAS9VnPg,0xa1e69ee45d64d3df:0xf89c552f01a61655
ChIJ5-bb_dOHGGARnhOGcnLS1LI,ChIJ5-bb_dOHGGARnhOGcnLS1LI,0x601887d3fddbe6e7:0xb2d4d2727286139e
ChIJR7hDfL_-mmwRh7kkn8Xp3PQ,ChIJR7hDfL_-mmwRh7kkn8Xp3PQ,0x6c9afebf7c43b847:0xf4dce9c59f24b987
ChIJK1nH_vukGWARATRIE0gMQNI,ChIJK1nH_vukGWARATRIE0gMQNI,0x6019a4fbfec7592b:0xd2400c4813483401
ChIJT_12oZyQ918R4QGuX_BuLOw,ChIJT_12oZyQ918R4QGuX_BuLOw,0x5ff7909ca176fd4f:0xec2c6ef05fae01e1
ChIJ88Z6otDdGGARek7C1UzhCpU,ChIJ88Z6otDdGGARek7C1UzhCpU,0x6018ddd0a27ac6f3:0x950ae14cd5c24e7a
ChIJzxjXbXF-ImAR6ciZxgWxtkw,ChIJzxjXbXF-ImAR6ciZxgWxtkw,0x60227e716dd718cf:0x4cb6b105c699c8e9
ChIJk19-iICFGGARLTrP-uKgNeo,ChIJk19-iICFGGARLTrP-uKgNeo,0x60188580887e5f93:0xea35a0e2facf3a2d
ChIJwyy4ccqNGGARLBfj8lJzqRE,ChIJwyy4ccqNGGARLBfj8lJzqRE,0x60188dca71b82cc3:0x11a97352f2e3172c
ChIJgdcNWP2SGGARW4MFp71IdVo,ChIJgdcNWP2SGGARW4MFp71IdVo,0x601892fd580dd781:0x5a7548bda705835b
ChIJLVUJrtGLGGAR7kdQrGZLn8w,ChIJLVUJrtGLGGAR7kdQrGZLn8w,0x60188bd1ae09552d:0xcc9f4b66ac5047ee
ChIJR4OXSw2jQzURHvnUQH5RFUs,ChIJR4OXSw2jQzURHvnUQH5RFUs,0x3543a30d4b978347:0x4b15517e40d4f91e
ChIJazdGP-GNGGARxrVOq3AHryI,ChIJazdGP-GNGGARxrVOq3AHryI,0x60188de13f46376b:0x22af0770ab4eb5c6
ChIJn59azo4MImARyDBXpUM987A,ChIJn59azo4MImARyDBXpUM987A,0x60220c8ece5a9f9f:0xb0f33d43a55730c8
ChIJfxcfFfFnbKERWnC4rSYTD14,ChIJfxcfFfFnbKERWnC4rSYTD14,0xa16c67f1151f177f:0x5e0f1326adb8705a
ChIJfx0nhmvdtGYRYr_ne8cghrM,ChIJfx0nhmvdtGYRYr_ne8cghrM,0x66b4dd6b86271d7f:0xb38620c77be7bf62
ChIJ8f8dN1q0aEkRp0fsbzsvou0,ChIJ8f8dN1q0aEkRp0fsbzsvou0,0x4968b45a371dfff1:0xeda22f3b6fec47a7
ChIJc4yqM5aBBGARirT4w0H1_nY,ChIJc4yqM5aBBGARirT4w0H1_nY,0x6004819633aa8c73:0x76fef541c3f8b48a
ChIJb0yFc5vrGGARaLXI9CWGrNw,ChIJb0yFc5vrGGARaLXI9CWGrNw,0x6018eb9b73854c6f:0xdcac8625f4c8b568
ChIJHxmW7tUU7UwRuCNcli4TLFE,ChIJHxmW7tUU7UwRuCNcli4TLFE,0x4ced14d5ee96191f:0x512c132e965c23b8
ChIJ7SL6vKMtH2ARJkE-XS9LEAI,ChIJ7SL6vKMtH2ARJkE-XS9LEAI,0x601f2da3bcfa22ed:0x2104b2f5d3e4126
ChIJaRESWaluN4ARY4wO-cpYpNU,ChIJaRESWaluN4ARY4wO-cpYpNU,0x80376ea959121169:0xd5a458caf90e8c63
ChIJnwO4oFC2-KsRGCZ7MTeUZiY,ChIJnwO4oFC2-KsRGCZ7MTeUZiY,0xabf8b650a0b8039f:0x26669437317b2618
ChIJCw6nV1jfGmARkiFK9U1oTCU,ChIJCw6nV1jfGmARkiFK9U1oTCU,0x601adf5857a70e0b:0x254c684df54a2192
ChIJl1SbMOP-GGARlTj18QNfgCE,ChIJl1SbMOP-GGARlTj18QNfgCE,0x6018fee3309b5497:0x21805f03f1f53895
ChIJt6X-BsXdAGAROig0bd3_8dc,ChIJt6X-BsXdAGAROig0bd3_8dc,0x6000ddc506fea5b7:0xd7f1ffdd6d34283a
ChIJ63D7Crf3GGARAHAtERYSpf0,ChIJ63D7Crf3GGARAHAtERYSpf0,0x6018f7b70afb70eb:0xfda51216112d7000
ChIJo22De76VGGARAuEjoT3JI6Q,ChIJo22De76VGGARAuEjoT3JI6Q,0x601895be7b836da3:0xa423c93da123e102
ChIJRfhqRtVtAWAR8yWldA1vjI0,ChIJRfhqRtVtAWAR8yWldA1vjI0,0x60016dd5466af845:0x8d8c6f0d74a525f3
ChIJdx99rEXvTzURDy8i7sZ9Q78,ChIJdx99rEXvTzURDy8i7sZ9Q78,0x354fef45ac7d1f77:0xbf437dc6ee222f0f
ChIJd6LhNO2NGGARYTIb9m2a1ZI,ChIJd6LhNO2NGGARYTIb9m2a1ZI,0x60188ded34e1a277:0x92d59a6df61b3261
ChIJHaPL1wCdA2ARbTi2dGZ7ero,ChIJHaPL1wCdA2ARbTi2dGZ7ero,0x60039d00d7cba31d:0xba7a7b6674b6386d
ChIJiaYw_Lca4YwR986tTjnURbo,ChIJiaYw_Lca4YwR986tTjnURbo,0x8ce11ab7fc30a689:0xba45d4394eadcef7
ChIJBQkC4QbbAGARiof3vLIM_wM,ChIJBQkC4QbbAGARiof3vLIM_wM,0x6000db06e1020905:0x3ff0cb2bcf7878a
ChIJn-iHaG4nil8RwiahHhQhg2U,ChIJn-iHaG4nil8RwiahHhQhg2U,0x5f8a276e6887e89f:0x658321141ea126c2
ChIJIwCn7zb1GGARFpy1EhI-FnU,ChIJIwCn7zb1GGARFpy1EhI-FnU,0x6018f536efa70023:0x75163e1212b59c16
ChIJJyt4Y_VLGmARE2RiV-T1eV8,ChIJJyt4Y_VLGmARE2RiV-T1eV8,0x601a4bf563782b27:0x5f79f5e457626413
ChIJ_TYw_cUFiV8RvULEZ09dY74,ChIJ_TYw_cUFiV8RvULEZ09dY74,0x5f8905c5fd3036fd:0xbe635d4f67c442bd
ChIJG2zYps7mGmARkAA6v75uaeI,ChIJG2zYps7mGmARkAA6v75uaeI,0x601ae6cea6d86c1b:0xe2696ebebf3a0090
ChIJebUyAufPQowRWJuYik3HAXM,ChIJebUyAufPQowRWJuYik3HAXM,0x8c42cfe70232b579:0x7301c74d8a989b58
ChIJ3fuKR8R1A2ARqblFvD5qjws,ChIJ3fuKR8R1A2ARqblFvD5qjws,0x600375c4478afbdd:0xb8f6a3ebc45b9a9
ChIJU-I_0nW_jiMRzhxgb6PyGkc,ChIJU-I_0nW_jiMRzhxgb6PyGkc,0x238ebf75d23fe253:0x471af2a36f601cce
ChIJiSt7bTKPGGAR-PYNjOGfkmw,ChIJiSt7bTKPGGAR-PYNjOGfkmw,0x60188f326d7b2b89:0x6c929fe18c0df6f8
ChIJDySDHwaPA2ARkITassyA5m4,ChIJDySDHwaPA2ARkITassyA5m4,0x60038f061f83240f:0x6ee680ccb2da8490
ChIJ-Vk4w_b7G2ARLIx7x5AdGYc,ChIJ-Vk4w_b7G2ARLIx7x5AdGYc,0x601bfbf6c33859f9:0x87191d90c77b8c2c
ChIJTTQ1LfaPA2AROly-gbVQBxs,ChIJTTQ1LfaPA2AROly-gbVQBxs,0x60038ff62d35344d:0x1b0750b581be5c3a
ChIJ59_hsADzGGARxP-XYV0SCyk,ChIJ59_hsADzGGARxP-XYV0SCyk,0x6018f300b0e1dfe7:0x290b125d6197ffc4
ChIJW6bt9mjcw6IR50joUEw95bU,ChIJW6bt9mjcw6IR50joUEw95bU,0xa2c3dc68f6eda65b:0xb5e53d4c50e848e7
ChIJ5wnFNDFxA2ARF97KKp5c_jY,ChIJ5wnFNDFxA2ARF97KKp5c_jY,0x6003713134c509e7:0x36fe5c9e2acade17
ChIJt6jayU6XBGARWd7WCA6XKH0,ChIJt6jayU6XBGARWd7WCA6XKH0,0x6004974ec9daa8b7:0x7d28970e08d6de59
ChIJRfoDMAKZBGARE6bPcO2RoOQ,ChIJRfoDMAKZBGARE6bPcO2RoOQ,0x600499023003fa45:0xe4a091ed70cfa613
ChIJPbv6G6grB2AR6Wq56fMHzPM,ChIJPbv6G6grB2AR6Wq56fMHzPM,0x60072ba81bfabb3d:0xf3cc07f3e9b96ae9
ChIJbZhpj6pt5TQRpUJxtvXJ-fw,ChIJbZhpj6pt5TQRpUJxtvXJ-fw,0x34e56daa8f69986d:0xfcf9c9f5b67142a5
ChIJtXl0V-x9lS0R3StUdMQNLy4,ChIJtXl0V-x9lS0R3StUdMQNLy4,0x2d957dec577479b5:0x2e2f0dc474542bdd
ChIJzwIvr9fgAGARa3jr3PnfXUE,ChIJzwIvr9fgAGARa3jr3PnfXUE,0x6000e0d7af2f02cf:0x415ddff9dceb786b
ChIJLyvUght0hV8RQO4AelWYFU4,ChIJLyvUght0hV8RQO4AelWYFU4,0x5f85741b82d42b2f:0x4e1598557a00ee40
ChIJXVxn5uFcGGARmrMmLZsWP3s,ChIJXVxn5uFcGGARmrMmLZsWP3s,0x60185ce1e6675c5d:0x7b3f169b2d26b39a
ChIJpxuae2cNImARbIGwU5uYq0Y,ChIJpxuae2cNImARbIGwU5uYq0Y,0x60220d677b9a1ba7:0x46ab989b53b0816c
ChIJ3z7dXodlImARrlh2heuQECM,ChIJ3z7dXodlImARrlh2heuQECM,0x602265875edd3edf:0x231090eb857658ae
ChIJzS0Y2IajA2ARGzPIANoEv1g,ChIJzS0Y2IajA2ARGzPIANoEv1g,0x6003a386d8182dcd:0x58bf04da00c8331b
ChIJDbq_JKDhuacR-U4drcma8rM,ChIJDbq_JKDhuacR-U4drcma8rM,0xa7b9e1a024bfba0d:0xb3f29ac9ad1d4ef9
ChIJ8cMzDohCj20RaOQvNhYlf9s,ChIJ8cMzDohCj20RaOQvNhYlf9s,0x6d8f42880e33c3f1:0xdb7f2516362fe468
ChIJlZeJhcmLA2AR_XICYDt-rH8,ChIJlZeJhcmLA2AR_XICYDt-rH8,0x60038bc985899795:0x7fac7e3b600272fd
ChIJUUfZ5xBzmWYRYTVDtiNjmus,ChIJUUfZ5xBzmWYRYTVDtiNjmus,0x66997310e7d94751:0xeb9a6323b6433561
ChIJA4dBF5zhGGARSiR3dR54AEs,ChIJA4dBF5zhGGARSiR3dR54AEs,0x6018e19c17418703:0x4b00781e7577244a
ChIJvdiOT8LR-G0R_q1ou4zcB8E,ChIJvdiOT8LR-G0R_q1ou4zcB8E,0x6df8d1c24f8ed8bd:0xc107dc8cbb68adfe
ChIJ83_B6cQEFywRuainN5lXSlM,ChIJ83_B6cQEFywRuainN5lXSlM,0x2c1704c4e9c17ff3:0x534a579937a7a8b9
ChIJIQkIu6DDF0IRJA5LIC6Qxoc,ChIJIQkIu6DDF0IRJA5LIC6Qxoc,0x4217c3a0bb080921:0x87c6902e204b0e24
ChIJZ5nGPsFNGGARNaMcfddRM5Q,ChIJZ5nGPsFNGGARNaMcfddRM5Q,0x60184dc13ec69967:0x943351d77d1ca335
