レビューID,施設ID,施設GID,レビュワー評価,レビュワー名,レビュー日時,レビュー本文,レビュー要約,レビューGID
4663,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,No Ri,2026-02-11T01:18:49.463Z,"一日葬でこちらにお世話になりました

亡くなってからではなく事前に必要なもの、必要でないものを丁寧に説明受けながら打ち合わせができました
事前にどのような葬儀をしたいのかを家族と可能ならば故人とすり合わせをして、AIなどに地域の特色、トレンドなどを確認しつつ事前準備が大切だなと感じました

急な不幸ではなかったのでその様に出来ましたが、その辺りを家族や自分自身と話、考えることが大切だなと思いました

19824",,Ci9DQUlRQUNvZENodHljRjlvT25kVlZrVlZhMDlrU0ZOc1pWQnhSR2gxZEc1S05uYxAB
4664,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,1,S,2026-02-10T06:50:52.160Z,,,Ci9DQUlRQUNvZENodHljRjlvT21zd1VuaEJTMWN4YmtWT2FqUndjVFowY21NNFNFRRAB
4665,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,松田航舎,2026-02-01T10:11:30.880Z,"母方の祖母の家族葬でお世話になりました。
従兄弟が喪主でしたが挨拶の前に母、伯母、叔母の3人で祖母に語り掛けるお別れの時間を作ってくださいました。城野さんをはじめスタッフさん方が家族に寄り添って想いを汲み取ってくださり、母、伯母、叔母も悔いなく祖母とお別れできた事と思います。温かいお心遣いに心より感謝申し上げます。
またお通夜ではハプニングがありましたが落ち着いて対応してくださり家族も大変安心いたしました。
本当にありがとうございました。
No.19794",,Ci9DQUlRQUNvZENodHljRjlvT2tack9IcFVSbGRsYlZSMFVXZENaRkJ2Ums5WFlrRRAB
4666,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,4,伊藤誠,2026-01-28T09:56:43.834Z,急な葬儀にも親身に対応いただき、とても助かりました。,,Ci9DQUlRQUNvZENodHljRjlvT2pscVlUTktNbEZIVmxGTlUwaHlZMUJ2VUU4M01YYxAB
4667,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,水谷里香,2026-01-22T11:05:42.317Z,"今回父の葬儀で初めてお世話になりました。打ち合わせら、葬儀終了迄担当方はじめ他スタッフ方も丁寧で、早い対応をして頂いてありがと御座いました。
喪主とし初めてでしたけどスタッフの方々サポートのお掛げで葬儀を終えれてありがと御座いました。
No.19757",,Ci9DQUlRQUNvZENodHljRjlvT2psWFRVdFVhSFk1T1hOVlpHRk1WRjlPVmpodGFIYxAB
4668,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,戸谷幸子,2026-01-19T05:22:25.289Z,"この度は高齢の母の葬儀で大変お世話になりまして、ありがとうございました。家族葬でお願いし母も享年106歳でしたので、親族も皆「よく頑張ったわね」と自然と和やかに声かけをしておりました。スタッフの皆様のお心配りの対応に感謝しております。
親族も遠方から駆け付けましたが、高速からすぐの立地条件にとても助かりましたと言っております。ありがとうございました。
No.19733",,Ci9DQUlRQUNvZENodHljRjlvT21WS2IxQk1lVWhMVjNWdlJEQkxTMk5hUVc1S1ZGRRAB
4669,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,3,片山浩之,2026-01-17T13:01:16.146Z,,,Ci9DQUlRQUNvZENodHljRjlvT201MVRWQlJaRU5RV25aUFozcDFUMXAxWkZCTlZtYxAB
4670,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,石垣里樹,2026-01-12T23:29:44.038Z,"何もわからない状態で、来たのですが、親切丁寧にサポートをしてくださり、安心して葬儀を終えれそうです。 有難う御座います。
No.19739",,Ci9DQUlRQUNvZENodHljRjlvT25oV2VuRXpkbkJsV1VaaExTMXdkVmM0YzNZemRYYxAB
4671,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,塩谷康之,2026-01-07T09:13:45.208Z,以前から会員であったため、父の葬儀でお世話になりました。正直なところ、送ってあげれば良いという思いだけで、あまり期待していなかったのですが、スタッフの方々の気配りがすばらしく、とても気持ちよく送り出すことができました。ありがとうございました。No.19726,,Ci9DQUlRQUNvZENodHljRjlvT2poelVUWlNYMGcxV1hCVk5HbE1hbUp2VWtWUE1IYxAB
4672,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,ミミ,2026-01-05T09:54:44.081Z,"年末年始の時期に義母の葬儀でお世話になりました、
31年前、義父の葬儀をホクセイ葬儀社さんで取り仕切って頂きましたので、近い将来、万が一の時はお世話になると決めていました、
今回、義母の葬儀で連絡を入れましたら、悲しい事に31年前の父の葬儀の経歴がないと言われました、香典入れ（黒い箱）や写真もちゃんと残ってるのに葬儀社さんには履歴がなく、今回の葬儀は会員価格では行えませんと言われました、当日入会も無理でだったので、亡くなった母が生前別の葬儀社の会員になっていたので、そちらに変更しようと考えていましたが、
新しく担当になって下さったNさん（男性）が私達の困り事を一つ一つ解決して下さって、母を亡くし悲しんでいる私達に親身になって寄り添って頂いて、とてもとても救われました、
宿泊施設も綺麗で備品も揃っていましたし、　セルフドリンクも種類もありとても満足です、
愛灯館　Nさん大変お世話になりました、　ありがとうございました。
No.19706",,Ci9DQUlRQUNvZENodHljRjlvT2pCRmIxTnJZMkpyWWpGbWRXNHpjSGxzZUdnelJHYxAB
4673,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,nite tori,2026-01-02T06:16:11.093Z,"以前参列したお葬式の雰囲気がとてもよかったので、身内の葬儀もお願いしました。
家族葬で、仰々しくなく、宗教色をなるべく出さずという故人と家族の意向を汲んでくださり、良い式で見送ることができました。
不安だった費用やオプション選びも、押し付けられることもなく必要なものを勧めていただきました。
式の進行も控えめかつ要点を押さえてしっかりサポートいただき、安心してお任せすることができました。
ご担当者及びスタッフの皆様、ありがとうございました。
19699",,Ci9DQUlRQUNvZENodHljRjlvT21sa2MxUXlWMjh3VTAxWVJIbE5Tblk0Y2pkcGNuYxAB
4674,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,4,わとうふみこ,2026-01-01T03:36:17.615Z,"この度はお世話になりありがとうございました。
今回の見送りで、4回目となりました。
他の斎場の事は分かりませんが、毎度良かったと感じています。
スタッフの方の対応や、設備も家族全員満足しています。
一つだけ、トイレ内で手を洗えず、洗面台まで行かないといけないのが残念でした。
最後までありがとうございました。
No.19701",,Ci9DQUlRQUNvZENodHljRjlvT25WV1RHcFNUMlJ4YVdOWmMyNUpOR2hPZHpSa2QxRRAB
4675,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,加藤剛,2025-12-28T00:33:08.028Z,"父の葬儀でお世話になりました。こちらで作ったスライドショーもディスプレイを用意して流して頂きました。親戚一同懐かしみお別れの演出感謝感謝です。良い式をサポートして頂きました。
NO.19683",,Ci9DQUlRQUNvZENodHljRjlvT2tRNWRGVllOWFp4VmtOc1NVdDJUM0ZTYTBReWIxRRAB
4676,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,Hiromi Yamamoto,2025-12-27T10:36:52.369Z,"今回は母の葬儀でお世話になりました。３年程前に叔母の葬儀で利用したのが初めてでしたが、その時の満足度が非常に高かったので母の時もと考えていてまた利用しました。病院で亡くなってから翌日の打ち合わせ、お通夜、葬儀、出棺等前回同様全て焦らず落ち着いて話し合いし、進行して下さいました。
葬儀屋と言っても商売です。僕の様な小さい葬儀でも一生懸命対応して下さり有難い限りです。四日市に住む僕がわざわざ桑名で葬儀する位有難かったです。友達に相談されたら絶対すすめます。どうもありがとうございました。  No.19687",,Ci9DQUlRQUNvZENodHljRjlvT2xsMFQxWkpiSGxWYjBwMFoyZFROV1Z3YjE5SU0wRRAB
4677,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,まじょりてぃ恋歌,2025-12-26T07:01:42.892Z,"見積もりの段階から親切丁寧に、親身になって相談に乗っていただきました。
見積もり相談は2回行いましたが、その後の通夜・葬儀まで、本来であれば担当ではなかったかもしれない中、都合をつけて最後までご担当くださったように感じています。

誰の記憶にも残る、非常に印象深い通夜と葬儀でした。
適切な表現かは分かりませんが、「良い通夜と葬儀だった」と心から思っています。大変満足しています。

こちらの多くの要望にも丁寧に応えていただき、深く感謝しています。
故人のスライド上映や動画のリピート再生、写真の展示、葬儀後にいただいた芳名帳や各種リストなど、仕事のきめ細やかさには驚くばかりでした。

葬儀後の分からないことについても親身に相談に乗っていただき、御社の担当者様…Nさまに出会えたことに、感謝の気持ちしかありません。

本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pOeVUwRTRlbmc1UkVsWWFsZ3pUMDV4U1dOWlRGRRAB
4678,21610,ChIJi3tUavKQA2ARBVagqwQ4d54,5,近藤弘一,2025-12-07T10:55:58.631Z,"父親の葬儀でお世話になりました。事前相談の際から、スタッフの皆様には、大変親切丁寧に対応いただき、ありがとうございました。
19633",,Ci9DQUlRQUNvZENodHljRjlvT21wbFFtVnJVa3RJY1ZkS1ZpMHdTVkpJYWpBd1NGRRAB
4679,19406,ChIJUdJy6Z2aGWARh4aAue6Hfb0,5,k c,2025-11-04T08:16:34.621Z,小さなお葬式を介して、父の見送りをお手伝いしていただきました。何もかも突然の出来事で、大変不安でした。全てひとつひとつ丁寧に説明してきださったこと、相談から打ち合わせ、そして見送り当日まで、まるで家族の一員のようにお手伝いしてくださり、多大なる安心感を得ることができました。ベルホールさんの温かいサポートに心から感謝しています。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT25aT2Rub3haRWhqYTNwZlRuSnZlbkJHYVUxWWIyYxAB
4680,22676,ChIJ2VyVpZgOAWARVRmec6eQb-M,5,いろはにほへと,2025-11-20T09:02:50.389Z,"先日お世話になりありがとうございました。

とても細かく説明して頂き、
こちらがどのような式を希望しているのか？
また分からない事も丁寧に教えて頂き、
満足のいくお別れが出来ました。

3年前に祖母の告別式を、
らくおうで執り行いましたが、
料金内容も「セット価格」「一式」でと、
不明な点が多く、火葬料金さえ上乗せされて大変悔しく不愉快な思いを致しました。

セレマさんは見積もりも細かく明細を出して下さり、必要な物、必要で無い物をこちらの基本に対応して下さいました。

ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2taUk5FSTNhV3RsY0Y4d1RrVmlZakJ5ZWpnek1HYxAB
4681,22676,ChIJ2VyVpZgOAWARVRmec6eQb-M,1,鈴本政志,2025-11-17T16:39:52.603Z,,,Ci9DQUlRQUNvZENodHljRjlvT2w5eFgzUXdaelJ1TWxaWVNuRllRVTVCY2pkd05FRRAB
4682,22676,ChIJ2VyVpZgOAWARVRmec6eQb-M,1,本島権之助,2025-09-03T05:15:52.109Z,"こちらで行われた葬儀に参列しましたが、あるスタッフの方の対応が、葬儀場で働く方とはとても思えない、作業感に溢れるものでした。
そもそも、前日に行われた打ち合わせの内容が、参列者全員に完全に共有されていて当然と考えているとしか思えない態度であり、式の最中から斎場へのお見送りまで、タイムスケジュール厳守のためか、急かすような態度が端々に見受けらました。
さらには斎場で「市が定める人数を超過している」「こんなに来るとは思わなかった」と、喪主をはじめその場にいる全員に向けてとても強い口調で文句を言われました。
京都市が斎場への来場者に上限を設けているとのことで、ルール違反をしてしまったことは確かにこちらの落ち度ではあります。しかし、私も含めた他県からの参列者としては、そのようなルールがあるなど知る由もありません。
親族の多くが乳幼児から小学生低学年までの子連れでもあり、小学生未満を除けば、制限内に収まる程度の人数でした。親とともに斎場へ向かうことなど、当然予測できたはずです。
これも、おそらく打ち合わせで伝えてあるのだから、こちらの落ち度という認識だったのでしょう。しかし、家族を失くしたばかりの遺族に、何もかも完璧を求めるようなその態度は、あまりにも思いやりにかけたものと感じました。
それほどまでに厳密に守る必要のあるルールならば、当日にも伝えていただいたり、斎場へ向かうメンバーのリスト作成をさせるなどの対策をしてしかるべきです。
そして何よりも「こんなに来るとは思わなかった」などという言葉は、できる限り長く一緒にいたいという遺族の想いを少しでも理解していれば、到底口にできるものではないとおもいます。
葬儀場スタッフの方にとっては日々の仕事の一つにすぎないのはわかります。しかし、遺族にとっては大切な家族を見送るために行うたった一度の葬儀なのですから、作業であることを見せないようにすることも仕事に含まれるはずです。
寄り添うような言葉も口先だけのものと思い知らされる葬儀場でした。今後、故人と葬儀を思い返すたびに、この怒りも思い返されるであろうことが、ただ悲しく悔しいです。",,Ci9DQUlRQUNvZENodHljRjlvT2pjNFFVNUhPRVUxUjNGdmFtOTVXR0p6WWxOS2VFRRAB
4683,22191,ChIJA12smwfYA2ARckHaVBem4WM,5,みー,2025-12-13T10:59:34.345Z,"家族の意向に沿ってとても心に残るお式をして頂きました。
わからない事だらけでしたが、最後までサポートして頂きありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2xsa2VFaDJkVnBaV0VKeE9EVTVWbWhxZEZvd1RWRRAB
4684,22191,ChIJA12smwfYA2ARckHaVBem4WM,5,北大五郎,2025-12-13T00:03:02.492Z,"先日はありがとうございました
お風呂が少し古いように感じたが
皆さん親切丁寧でとても良い式が出来ました",,Ci9DQUlRQUNvZENodHljRjlvT2tVeFQyRjRWazQyTlZSSkxYYzVhWE15TlZkbWQxRRAB
4685,22191,ChIJA12smwfYA2ARckHaVBem4WM,5,中西佳子,2025-12-12T08:25:50.716Z,家族の意向を聞いてもらって心温まるお葬式ができ、スタッフの方の対応もとても親切で家族共々感謝しております。,,Ci9DQUlRQUNvZENodHljRjlvT2tsbVRWSjRTeTF1Tm1JdFUwNWFVR2hQZHpoZmJYYxAB
4686,22191,ChIJA12smwfYA2ARckHaVBem4WM,4,ジーノ,2025-12-11T15:15:53.606Z,"式場の設備も良く、駐車場も広かったです
スタッフの方の対応も良く
大変親切にしていただきました。",,Ci9DQUlRQUNvZENodHljRjlvT25oSVExSlRXa1ppVkZONVNUSmpUQzFmZVhSb2JGRRAB
4687,22191,ChIJA12smwfYA2ARckHaVBem4WM,5,菅谷圭思,2025-12-10T04:50:52.242Z,"何度もお世話になっています。
毎回親切にして頂き、大変喜んでます。",,Ci9DQUlRQUNvZENodHljRjlvT21wSVdqUTBNMmhDVTNKVGJHUkVkRFE1YlY4NVdGRRAB
4688,22191,ChIJA12smwfYA2ARckHaVBem4WM,5,まる,2025-12-10T00:28:55.749Z,突然の事でどうしていいか戸惑っていましたが、病院の迎えから通夜、葬儀までしっかりサポートして頂き、スタッフの方も親切で丁寧な対応をして頂きありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2s0ME5GcGZjRWt0V1MxTlFYVmhkVVJKU0dsUlJYYxAB
4689,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,4,skt修,2026-02-15T10:20:32.213Z,空調が上から直接頭に少しひんやりした。,,Ci9DQUlRQUNvZENodHljRjlvT2xKM1VrbDBVRWxNYkVFMWJHaDZWMVpDY1ZaMlJFRRAB
4690,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,5,kyoko katayama,2026-01-25T00:47:35.637Z,優しく穏やかにご対応いただき、感謝しております,,Ci9DQUlRQUNvZENodHljRjlvT2podk9IVTBia2MxYkc1blpHVkdjWHBwWWpSVGRrRRAB
4691,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,4,田川泰輝,2026-01-13T09:49:04.994Z,お世話になりました。,,Ci9DQUlRQUNvZENodHljRjlvT2t4Q2RFTnBNVFU1VG5Sc1NsWkdTazlrTURWS2JIYxAB
4692,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,4,はたますみ,2026-01-04T07:09:07.518Z,よかった,,Ci9DQUlRQUNvZENodHljRjlvT25aV1NUZEdibTlxZGpWZlJFMVpXbEZNYW1kZmFVRRAB
4693,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,5,尾方俊輝,2025-12-21T02:57:27.229Z,,,Ci9DQUlRQUNvZENodHljRjlvT2tsdWJUVllNRmRhY3preVZuSjVOV1puYkVod1dWRRAB
4694,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,4,Hiroyuki Morishima,2025-12-20T08:45:46.596Z,親切にご対応いただき、大変助かりました。,,Ci9DQUlRQUNvZENodHljRjlvT2pFd05uSnBjMU5hV1RSSmJrYzVNVGxqZGxnMVpsRRAB
4695,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,3,小水童未来,2025-12-07T00:49:44.732Z,"丁寧に執り行っていただきました。本当にありがとうございます。
ただ施設が古めで不自由な点がおおかったです。(控え室など)",,Ci9DQUlRQUNvZENodHljRjlvT2tWS0xXUlFPUzFSTVhOWWJHOXlVR3BRY2tscGRVRRAB
4696,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,5,くろばら（くろばら）,2025-11-20T07:28:03.225Z,家族だけのお葬式を行なえました。家族一同満足・感謝しております。次もお願いするつもりです。,,Ci9DQUlRQUNvZENodHljRjlvT2tjM1VXdEZOVGhpT1d0Tk9WUklURTFuYlhaNllVRRAB
4697,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,4,いちこ,2025-11-10T09:52:10.862Z,"父の葬儀をお願いしました
全体的に説明もわかりやすく丁寧に対応していただきました
特に納棺師の方のお仕事が丁寧でした
きれいになった父を見送れてよかったです
ありがとうございました",,Ci9DQUlRQUNvZENodHljRjlvT2xCTFpFRkNabkZNTjBVelVrOXZaR1ZxTkhKV09YYxAB
4698,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,5,南昌宏,2025-11-02T03:16:22.139Z,"色々お世話になりました。
本当に迅速に対応頂き感謝致します。",,Ci9DQUlRQUNvZENodHljRjlvT21aNlZuZzRjbWRaZUdOd1FteE5NbnBqYkd0NFUwRRAB
4699,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,5,織田憲子,2025-10-31T11:29:09.375Z,,,Ci9DQUlRQUNvZENodHljRjlvT21SMFFsTnFSVEo1WjBkS2VVWlNSbWxhWm5OUFVGRRAB
4700,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,5,齋藤敦,2025-10-29T10:25:49.389Z,行き届いた心配りで、故人としっかりお別れすることができました。お話の飾り付けもとてもきれいでした。司会進行の方の焼香の合図も、お声が大きすぎず小さすぎず、お寺様の読経に沿っていて、心からお参りすることができました。有り難うございました。,,Ci9DQUlRQUNvZENodHljRjlvT2psdU4zbG1kVU5GVjJGZk5HZHRSbEpqWjJsRFEyYxAB
4701,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,4,藤井久美,2025-10-29T08:35:48.992Z,"家族だけの小さな告別式でした。
コンパクトで楽でした。",,Ci9DQUlRQUNvZENodHljRjlvT2t4VmRXUjBRVTFvT0VGcFJ6SlhUVGg0YTFObU4zYxAB
4702,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,4,福井節子,2025-10-28T23:03:33.645Z,"告別式のみの家族葬を選択しました
故人の思いを汲んでいただいた葬儀となったと思います
初めての葬儀で何もわからない状態でしたが
いろいろ質問すると答えてくださったので納得のいく葬儀ができたと思います
お世話になりました",,Ci9DQUlRQUNvZENodHljRjlvT204NVMwWmxUR3BaZG5KM2NFb3dTeTFLWkVNd1kxRRAB
4703,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,1,Shingen Hisano,2025-09-19T08:47:28.912Z,"父の通夜、葬儀・告別式に利用させて頂きました。
正直、クチコミが当てにならないと感じる程の酷い対応で驚きました。
まず、湯灌・納棺の為に会場に向かいましたが、
①香炉灰に前回使用した時の残りがある
②祭壇正面の花が傷んでいる
③清掃備品が壁に立てかけられている
④書類や予備備品が見える場所に煩雑に置かれている
上記の状態でした。
また、HPに『家族控室』があると記載がありましたが、当日スタッフから「控室は無い」と言われました。しかし、後ほど別のスタッフからは「控室は有る」と言われ、混乱しました。

全体的に電話での質問は「担当に確認します」ばかりで社員教育が行き届いていない事が明らかでした。

さらに、斎場から火葬場までの移動について、親族の移動についてタクシーをお願いする旨を2度お伝えしており、MCの方がメモしていたにも関わらず、当日はハイヤーが手配されていました。
当日の進行については問題ありませんでしたが、いまそう墨染会館のスタッフの方には注意が必要だと感じました。

このクチコミを見られている方々の大切な方を安心して送り出す為の助けになる事と、今後のいまそう墨染会館の改善を祈って投稿させて頂きます。",,Ci9DQUlRQUNvZENodHljRjlvT25CUVJuZG5aMVF5ZVdWV1UwVXdaRzlHVm1nMU1tYxAB
4704,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,5,T. U.,2025-09-14T22:16:42.308Z,1日だけの家族葬をお願いしました。細やかな声掛けと誘導をしていただき、とてもスムーズに最後まで執り行う事が出来ました。スタッフの方々はテキパキと動かれ対応はとても丁寧です。こちらにお願いして良かったと思います。,,Ci9DQUlRQUNvZENodHljRjlvT2taT05taENkR2MxZVVob1VuZEtRbEkyTTBVeGVVRRAB
4705,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,5,水上象平,2025-09-12T02:42:30.371Z,とても丁寧にお見送りをいただきました。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2xSd05sUlpUakowV25Gc09WaGljbFZyTmpSa05IYxAB
4706,22396,ChIJ_f9Py50PAWARLZFCK3gCcds,4,Masazumi Nishikawa,2025-09-08T03:34:54.306Z,"本日はありがとうございます。
お陰様で良い式をあげれました。",,Ci9DQUlRQUNvZENodHljRjlvT2pOYU4xSjVUVzVNU2xoSVprRkhSbEJPUkRSNFFVRRAB
4707,21500,ChIJy7I7U6htBGARGWHeW1Gu670,5,ノリアンヌ,2026-02-05T03:10:09.252Z,大変良くして頂きました。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2tsWU9UbHJjblJ1WVhkM2JEWTJhMFkxZUdNeWFuYxAB
4708,19106,ChIJUxQ8palLGmARY3w8mt4I4rg,5,harue aoki,2026-02-25T02:00:01.090Z,知人の葬儀に参列しました。丁寧なご対応でした。,,Ci9DQUlRQUNvZENodHljRjlvT21OUVIwWnljWGhyWWtKVFUydzNkVVZTWTNaMGFWRRAB
4709,19106,ChIJUxQ8palLGmARY3w8mt4I4rg,3,吉成菜菜子,2026-02-22T00:52:16.746Z,,,Ci9DQUlRQUNvZENodHljRjlvT25CUVFtRTRXR3AyT0VzM2VIWklOSE51UVRkemEyYxAB
4710,19106,ChIJUxQ8palLGmARY3w8mt4I4rg,3,中嶋健雄,2026-02-16T01:52:13.573Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xsa09HSlVXRkJDWWtWWlEwYzJkMVZ5UjFwcmNtYxAB
4711,19106,ChIJUxQ8palLGmARY3w8mt4I4rg,5,近藤弘美,2026-02-15T01:54:56.784Z,いろいろ親切にして頂き、たいへん助かりました,,Ci9DQUlRQUNvZENodHljRjlvT25sRllUVjNWRWRIWkc5V1FVbDFNbWN6ZUMxSE1HYxAB
4712,19106,ChIJUxQ8palLGmARY3w8mt4I4rg,5,鈴木成美,2026-02-10T01:34:34.000Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xaMVNsbG1MVVoxVFVkcVh6aDVlbTlsT1Zwa1ZuYxAB
4713,16919,ChIJs8P8asaZHGARWzM7KyLd5eA,5,宮島裕子,2025-09-06T17:48:31.355Z,"義父の家族葬をさせていただきました。この猛暑のなか、在宅での看取りから5日後の葬儀となりましたが、とてもきれいで清潔な斎場に火葬までの5日間安置していただき、その間24時間エアコン電気ドライアイス全開で、いつでも顔を見に行くことができました。
4年ほど前に会員登録をしておいて心の準備が出来ていたこともあり、亡くなった日の2時間後には斎場に運んでいただいてとても助かりました。
子供夫婦と孫全員が揃って、いろんな思い出を語りながら温かく送り出すことが出来ました。お世話になりました。",,Ci9DQUlRQUNvZENodHljRjlvT25STk1TMXhVM2x4TjNSd09FZHFWelZPTVMxdVQwRRAB
4714,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,中嶋ひとみ,2026-01-24T08:42:17.835Z,"初めてのことで何もわからず不安な思いでまるいちさんに問い合わせたところ、とても親切でわかりやすく説明していただきました。
おかげさまで、良いお葬式を執り行うことができました。本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2s5bFJVRnVRWEpsWTBjdGRUbHVjbWRIYlVkNFJIYxAB
4715,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,小西未奈子,2026-01-11T11:54:53.507Z,"祖父、弟、母とお世話になりました。
初めての事だらけで戸惑いましたが、いほりホールの方々は本当に親切丁寧に私の質問に答えて頂いたり、無事に通夜、告別式を終える事が出来ました。
こんな事を質問するのは恥ずかしいと思いながら聞く私にとても丁寧に答えて頂けましたし、出席者全員に対して細かい事までお気遣い頂きました。
私だけでなく親戚の皆もとても喜んでいました。
本当に有難うございました。",,Ci9DQUlRQUNvZENodHljRjlvT25KRFIycEJTa3BxZDBKSU0yTndjRzF6YUhVeFRVRRAB
4716,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,tenten toy,2026-01-09T02:50:08.199Z,初めての喪主ということもあり不安でしたが最初から最後まで細かく丁寧にスタッフのかたがフォローしてくださり良い葬儀ができ、皆喜んでいます。,,Ci9DQUlRQUNvZENodHljRjlvT25sSGNuaFNTbkZyVDFsUVVFOVRaM1ZtUVUxTU0xRRAB
4717,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,kim kim,2025-12-27T03:22:58.149Z,"丁寧に対応いただき、安心してお任せできました。
また機会があれば、利用させてもらいます。
^_^",,Ci9DQUlRQUNvZENodHljRjlvT21SelIzVmpVM2RmWm5Gd2JrSk9ZMWszT1dnd1gzYxAB
4718,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,うらあすか,2025-12-26T02:14:10.560Z,対応がとても良かったので、まるいちさんで葬儀させてもらって良かったです。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2prNVIwZG1TVXhqVmtaTlkwWkNaRGRsYldzM2IxRRAB
4719,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,長江京子,2025-12-25T06:46:53.557Z,"手際良くスムーズに行こなってくれた
心暖まるお葬式がおかげさまでできました",,Ci9DQUlRQUNvZENodHljRjlvT2kxNGNVWmhjMUJDTlZSaFNXczNUSE4zY1dsbE1HYxAB
4720,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,m y,2025-11-16T04:11:33.763Z,"わからないことを丁寧に教えてくださり、また希望通りの葬儀をしてくださいました。
ありがとうございました。",,ChZDSUhNMG9nS0VJQ0FnSUNlaWM3RFFREAE
4721,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,佐伯絵里子,2025-11-06T05:07:31.289Z,"家族葬でお世話になりました。初めてのことで何もわからず不安も多かったのですが、スタッフの岩下さんが丁寧に説明してくださり、また当日は小林さんが気持ちに寄り添った対応くださったおかげで安心して見送ることができました。
式場もきれいで落ち着いた雰囲気で、故人も穏やかに旅立てたことと思います。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2tGcFNFZGtUMGt5V0hOYWJXWklWM1JWWmtaamRGRRAB
4722,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,徳谷英明,2025-11-05T03:44:48.134Z,ホールの広さもバッチリで装飾等も申し分無し！親切丁寧になんでも教えてくれました。,,Ci9DQUlRQUNvZENodHljRjlvT2xGWVJVcHplRlV5Y3paU2RIcEpWVnBWZWtkcVQyYxAB
4723,22355,ChIJVVX5ee8HAWARQUbZyJRY4ik,5,Miko Kubota,2025-11-03T12:34:03.374Z,"この度は　9月に母が亡くなり、本日11月3日 49日がたち　ようやく落ち着いたような？
まるいち様には
ほんの11名の家族葬で申し訳なかったですが、会長様　社長様　スタッフの皆様には
きめ細かく対応してくださり感謝申し上げます。
そして、私達家族に常に寄り添って　丁寧に対応して下さった高木様には深く
感謝申し上げます。
本当にお世話になりありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2tKeWIySnFjbFpuVnpZNFgwOVNTSFZCT1dGSldVRRAB
