施設ID,施設GID,施設FID
31212,ChIJXckZnIvzAGARMOxS1zXhTFM,0x6000f38b9c19c95d:0x534ce135d752ec30
31210,ChIJMZ-k1vLzAGARcV0WRFbP58M,0x6000f3f2d6a49f31:0xc3e7cf5644165d71
31221,ChIJ-RQb55z1AGARAPb7SRtPM84,0x6000f59ce71b14f9:0xce334f1b49fbf600
31182,ChIJ10KihHT0AGARfLDiqLoCTRo,0x6000f47484a242d7:0x1a4d02baa8e2b07c
31247,ChIJt4v8gIvzAGARfMglWXVd3So,0x6000f38b80fc8bb7:0x2add5d755925c87c
83452,ChIJqanoeYzzAGARkmEMEL7uujI,0x6000f38c79e8a9a9:0x32baeebe100c6192
31161,ChIJd_OWSvXzAGAR_rF9mh1l5oc,0x6000f3f54a96f377:0x87e6651d9a7db1fe
31176,ChIJM0VwEnH0AGARFkII0n7ojIU,0x6000f47112704533:0x858ce87ed2084216
31248,ChIJFYsy2m_zAGAReABuSFo3TZk,0x6000f36fda328b15:0x994d375a486e0078
31159,ChIJrzPoGWb0AGAR48AEvEkmJmQ,0x6000f46619e833af:0x64262649bc04c0e3
31211,ChIJrdv0uYzzAGARhWweQ5H4VyI,0x6000f38cb9f4dbad:0x2257f891431e6c85
31220,ChIJ_71d9fPzAGARdLPrCsckUGY,0x6000f3f3f55dbdff:0x665024c70aebb374
31178,ChIJZzdGWXH0AGARzeZCsm2mKUQ,0x6000f47159463767:0x4429a66db242e6cd
31158,ChIJF8VByhz1AGAR4Xa9TVam9Fg,0x6000f51cca41c517:0x58f4a6564dbd76e1
31219,ChIJTRhTjnL0AGARxCmpZT_rcJk,0x6000f4728e53184d:0x9970eb3f65a929c4
31227,ChIJo7lzp2j0AGARv-6L0lhIhTo,0x6000f468a773b9a3:0x3a854858d28beebf
31177,ChIJnVhwV2_1AGARNe69-s4frSw,0x6000f56f5770589d:0x2cad1fcefabdee35
31217,ChIJFZvtSwv0AGARGKJhvQaFNwo,0x6000f40b4bed9b15:0xa378506bd61a218
31607,ChIJP6nwJMvUVDURM4J_g-PtQMI,0x3554d4cb24f0a93f:0xc240ede3837f8233
31614,ChIJxWESesrUVDUR4Okn2Y_-T3w,0x3554d4ca7a1261c5:0x7c4ffe8fd927e9e0
31606,ChIJ5ZkaFcrUVDURltPZOA0ffYk,0x3554d4ca151a99e5:0x897d1f0d38d9d396
31605,ChIJDQF_Lv3VVDURnA12AKIGXKc,0x3554d5fd2e7f010d:0xa75c06a200760d9c
31609,ChIJD-buaWCBAGARiE2oPweX8eo,0x6000816069eee60f:0xeaf197073fa84d88
31612,ChIJL9WjXLbUVDURdrUJZfS4dJg,0x3554d4b65ca3d52f:0x9874b8f46509b576
31608,ChIJCf8DbduBAGARKtj87VGtuP8,0x600081db6d03ff09:0xffb8ad51edfcd82a
31603,ChIJ0asQzd-BAGARtKAVd9toqpk,0x600081dfcd10abd1:0x99aa68db7715a0b4
31611,ChIJW4FfnILVVDUR2ofFDydksP8,0x3554d5829c5f815b:0xffb064270fc587da
31616,ChIJL0as-lWBAGARKVpInWnetX4,0x60008155faac462f:0x7eb5de699d485a29
31610,ChIJA6N6HbfUVDURmrMlVHvNQ6E,0x3554d4b71d7aa303:0xa143cd7b5425b39a
31620,ChIJVVWR2LvUVDURMaaU3DOyA-E,0x3554d4bbd8915555:0xe103b233dc94a631
31613,ChIJI1YxZLXUVDUR3Rcl7ay7hSA,0x3554d4b564315623:0x2085bbaced2517dd
33829,ChIJTzGgmmjUVDURRjhCsUsdP_4,0x3554d4689aa0314f:0xfe3f1d4bb1423846
31646,ChIJ59ggLvzVVDURqqvfvDlFI4E,0x3554d5fc2e20d8e7:0x81234539bcdfabaa
31615,ChIJRQ5KBrfUVDUROT3avUG7ilc,0x3554d4b7064a0e45:0x578abb41bdda3d39
33804,ChIJC6hDEfXUVDUR6xBv-NVhLD8,0x3554d4f51143a80b:0x3f2c61d5f86f10eb
31673,ChIJ5TaoCrvUVDURoZLFI_oh__I,0x3554d4bb0aa836e5:0xf2ff21fa23c592a1
33828,ChIJkT7rHbrUVDUR5Nvfd26i25c,0x3554d4ba1deb3e91:0x97dba26e77dfdbe4
33800,ChIJdVxb2VDVVDURlueQZjiWJ7c,0x3554d550d95b5c75:0xb72796386690e796
34319,ChIJRfS-_saDAGAR-0YHtytLzyc,0x600083c6febef445:0x27cf4b2bb70746fb
34303,ChIJ6xTRaoSDAGARE89ACtyDPlw,0x600083846ad114eb:0x5c3e83dc0a40cf13
34292,ChIJj2OW_LuDAGAReSMxNv07P-Q,0x600083bbfc96638f:0xe43f3bfd36312379
34278,ChIJv5EDzCKFAGARIVhGvNjm5dE,0x60008522cc0391bf:0xd1e5e6d8bc465821
34295,ChIJXX1PApaDAGAR4dbq-qpZ9V4,0x60008396024f7d5d:0x5ef559aafaead6e1
34297,ChIJ_y9McUGDAGARwEX8j1RAF4A,0x60008341714c2fff:0x801740548ffc45c0
34318,ChIJG5PqfL2DAGARaqC4zIB2tJ8,0x600083bd7cea931b:0x9fb47680ccb8a06a
34302,ChIJ84GvjoaDAGARieU37JLGPSM,0x600083868eaf81f3:0x233dc692ec37e589
33817,ChIJITXT5puBAGARcpDOkOB_SNQ,0x6000819be6d33521:0xd4487fe090ce9072
34294,ChIJDa0vBr6DAGAR8KoctU6ul-I,0x600083be062fad0d:0xe297ae4eb51caaf0
34311,ChIJNazYm72DAGAR-uS22y4Zy8I,0x600083bd9bd8ac35:0xc2cb192edbb6e4fa
34289,ChIJPeZqMfKDAGARYnm7u4wY6HY,0x600083f2316ae63d:0x76e8188cbbbb7962
34287,ChIJK0iwapSDAGARzwrx-2kg50U,0x600083946ab0482b:0x45e72069fbf10acf
34290,ChIJYa3ePseDAGARwkyOzVUKHZA,0x600083c73edead61:0x901d0a55cd8e4cc2
34308,ChIJtaAVOXWEAGARI0X5vBNZUtQ,0x600084753915a0b5:0xd4525913bcf94523
34286,ChIJdVslUO2DAGAR3NumP9jLtbU,0x600083ed50255b75:0xb5b5cbd83fa6dbdc
34296,ChIJfTO7bmeBAGARh2yI9DdRpzs,0x600081676ebb337d:0x3ba75137f4886c87
34321,ChIJYR8JmL2DAGARkXY_-ld3p2k,0x600083bd98091f61:0x69a77757fa3f7691
34323,ChIJA0EolLiDAGARAkNeHhPN3dw,0x600083b894284103:0xdcddcd131e5e4302
34304,ChIJaVqntYaDAGARbhZQjH9-H84,0x60008386b5a75a69:0xce1f7e7f8c50166e
83524,ChIJs2DUBvrfVDURq4zbVNPOVl4,0x3554dffa06d460b3:0x5e56ced354db8cab
2520,ChIJi3-l5nOJbV8RyMFQvDFd-WI,0x5f6d8973e6a57f8b:0x62f95d31bc50c1c8
5148,ChIJezbFz3aJbV8RUXBzvlWCcD4,0x5f6d8976cfc5367b:0x3e708255be737051
83525,ChIJN2NZOXWJbV8RVD3c_8oOZ8g,0x5f6d897539596337:0xc8670ecaffdc3d54
80535,ChIJiRs7b3WJbV8RHztvjII4BkE,0x5f6d89756f3b1b89:0x410638828c6f3b1f
80534,ChIJlU_S5nSJbV8RYozOtatv8MU,0x5f6d8974e6d24f95:0xc5f06fabb5ce8c62
981,ChIJ8WIy8rbZn18RPtLjNMM8hI8,0x5f9fd9b6f23262f1:0x8f843cc334e3d23e
1606,ChIJxa5EBLjZn18RCJxDP0x4fvE,0x5f9fd9b80444aec5:0xf17e784c3f439c08
1602,ChIJqavhmrTZn18Rytd-ABQNct4,0x5f9fd9b49ae1aba9:0xde720d14007ed7ca
33887,ChIJC0RH7rexVDURBp1E90RPGBc,0x3554b1b7ee47440b:0x17184f44f7449d06
33873,ChIJD0LKMXaxVDURnG2HY4EWAYE,0x3554b17631ca420f:0x8101168163876d9c
33886,ChIJlVLpZ7axVDURlpfnFRlFPoY,0x3554b1b667e95295:0x863e451915e79796
33884,ChIJtVqeVLaxVDURP3_tRDWuBFk,0x3554b1b6549e5ab5:0x5904ae3544ed7f3f
33879,ChIJOcpcPMuxVDURQsqULxzPF7w,0x3554b1cb3c5cca39:0xbc17cf1c2f94ca42
33876,ChIJKQyXkMyxVDURHuSk8HvaCzM,0x3554b1cc90970c29:0x330bda7bf0a4e41e
33874,ChIJv-RolzSwVDURShmgQ2cImf0,0x3554b0349768e4bf:0xfd99086743a0194a
33877,ChIJBapy1LSxVDURqKCOHegvlw4,0x3554b1b4d472aa05:0xe972fe81d8ea0a8
33889,ChIJRcHm1rmxVDURv2PRd_mBOp8,0x3554b1b9d6e6c145:0x9f3a81f977d163bf
33881,ChIJLxALX4qvVDURCjn3-y8-SOE,0x3554af8a5f0b102f:0xe1483e2ffbf7390a
33878,ChIJHV74ufSvVDURpfoSoUEwxMc,0x3554aff4b9f85e1d:0xc7c43041a112faa5
33885,ChIJ768GtcmxVDURCrJpLWsHFsk,0x3554b1c9b506afef:0xc916076b2d69b20a
33871,ChIJGzlK2S-wVDURMMb67udICCQ,0x3554b02fd94a391b:0x240848e7eefac630
33870,ChIJwUWiRxGwVDURs0NlxVgLbVI,0x3554b01147a245c1:0x526d0b58c56543b3
33883,ChIJCR05cDGwVDUR86-P3-Kuzyg,0x3554b03170391d09:0x28cfaee2df8faff3
33869,ChIJnejqlDmwVDURYVcxfTJNp7I,0x3554b03994eae89d:0xb2a74d327d315761
33875,ChIJewXM5S-wVDURn94HHyYBmd4,0x3554b02fe5cc057b:0xde9901261f07de9f
30467,ChIJrQpL1O0sVTURjiO-WR6_qsk,0x35552cedd44b0aad:0xc9aabf1e59be238e
30465,ChIJDRJ3ofEsVTURQFJqhU3LCFY,0x35552cf1a177120d:0x5608cb4d856a5240
30470,ChIJsYK9jugsVTUR2jvf_CJ8vWc,0x35552ce88ebd82b1:0x67bd7c22fcdf3bda
30466,ChIJkWRf-u0sVTURgDCHBEO0xWs,0x35552cedfa5f6491:0x6bc5b44304873080
30469,ChIJqZONlqYtVTURuDOVcFm2LFs,0x35552da6968d93a9:0x5b2cb659709533b8
30468,ChIJpXLhdugsVTURJd1RJJhIPPk,0x35552ce876e172a5:0xf93c48982451dd25
30484,ChIJi33NsdwtVTURI9UkMFszjXw,0x35552ddcb1cd7d8b:0x7c8d335b3024d523
30476,ChIJ49fWa8QsVTUROHrcHw7zqzs,0x35552cc46bd6d7e3:0x3babf30e1fdc7a38
30471,ChIJR8nj5OwsVTURyAA4MT6wExE,0x35552cece4e3c947:0x1113b03e313800c8
30474,ChIJWa43e8AsVTURc_XUc8eJjk4,0x35552cc07b37ae59:0x4e8e89c773d4f573
77154,ChIJrR536Gj2VDURH2i8vhJkC5w,0x3554f668e8771ead:0x9c0b6412bebc681f
34112,ChIJofceaXyPAGARMWNZkqeiizE,0x60008f7c691ef7a1:0x318ba2a792596331
34052,ChIJkwlsZw2PAGARF6t-ObD3ctI,0x60008f0d676c0993:0xd272f7b0397eab17
34107,ChIJKxmc2RSPAGARmWv72guwSNI,0x60008f14d99c192b:0xd248b00bdafb6b99
34086,ChIJZVpFGpWPAGARaS42Y3V8gI4,0x60008f951a455a65:0x8e807c7563362e69
34141,ChIJOfXei2ePAGARpG3ZfGqUDE0,0x60008f678bdef539:0x4d0c946a7cd96da4
34120,ChIJ9SvUzW2PAGARRHvTn9hmrNM,0x60008f6dcdd42bf5:0xd3ac66d89fd37b44
34113,ChIJQZOo65-PAGARXb4X_DkwVng,0x60008f9feba89341:0x78563039fc17be5d
34048,ChIJXYBZuAiPAGARwMrqPEwgQ4c,0x60008f08b859805d:0x8743204c3ceacac0
33999,ChIJq0XNy9GPAGARucPM0fC0TRg,0x60008fd1cbcd45ab:0x184db4f0d1ccc3b9
34110,ChIJVwm2AG6PAGARMYX4wUR8YT4,0x60008f6e00b60957:0x3e617c44c1f88531
33962,ChIJpejRceKOAGAR84ew3F5oGGQ,0x60008ee271d1e8a5:0x6418685edcb087f3
34056,ChIJ-xykzQ6PAGAR48B9c1oYkbo,0x60008f0ecda41cfb:0xba91185a737dc0e3
34000,ChIJ2Z4voCePAGAR4qOL_7ytB4Q,0x60008f27a02f9ed9:0x8407adbcff8ba3e2
34064,ChIJff4yvcOOAGARWwVMJegv6OE,0x60008ec3bd32fe7d:0xe1e82fe8254c055b
34099,ChIJXZLQLnKPAGARDEnlfyiSnTw,0x60008f722ed0925d:0x3c9d92287fe5490c
34047,ChIJr08VAoKPAGARzPK3N34lBFg,0x60008f8202154faf:0x5804257e37b7f2cc
34058,ChIJFxv60gWPAGAR6LcwgeusDGg,0x60008f05d2fa1b17:0x680caceb8130b7e8
34118,ChIJgeL3GUCPAGARS6JK9inmjAY,0x60008f4019f7e281:0x68ce629f64aa24b
33974,ChIJ2zDZ-vyOAGAR_bFkGoU9G6M,0x60008efcfad930db:0xa31b3d851a64b1fd
34046,ChIJ4bacmQ6PAGARf9qiGB_dzD8,0x60008f0e999cb6e1:0x3fccdd1f18a2da7f
30471,ChIJR8nj5OwsVTURyAA4MT6wExE,0x35552cece4e3c947:0x1113b03e313800c8
30484,ChIJi33NsdwtVTURI9UkMFszjXw,0x35552ddcb1cd7d8b:0x7c8d335b3024d523
30468,ChIJpXLhdugsVTURJd1RJJhIPPk,0x35552ce876e172a5:0xf93c48982451dd25
30501,ChIJYbh3LMIsVTURT0AQ8SEEY9U,0x35552cc22c77b861:0xd5630421f110404f
30474,ChIJWa43e8AsVTURc_XUc8eJjk4,0x35552cc07b37ae59:0x4e8e89c773d4f573
30465,ChIJDRJ3ofEsVTURQFJqhU3LCFY,0x35552cf1a177120d:0x5608cb4d856a5240
30502,ChIJabtBUcAsVTUR6eqHc3yS30o,0x35552cc05141bb69:0x4adf927c7387eae9
83526,ChIJwcrgbsAsVTURFRXeqzjaYDk,0x35552cc06ee0cac1:0x3960da38abde1515
30470,ChIJsYK9jugsVTUR2jvf_CJ8vWc,0x35552ce88ebd82b1:0x67bd7c22fcdf3bda
30466,ChIJkWRf-u0sVTURgDCHBEO0xWs,0x35552cedfa5f6491:0x6bc5b44304873080
30469,ChIJqZONlqYtVTURuDOVcFm2LFs,0x35552da6968d93a9:0x5b2cb659709533b8
30467,ChIJrQpL1O0sVTURjiO-WR6_qsk,0x35552cedd44b0aad:0xc9aabf1e59be238e
30476,ChIJ49fWa8QsVTUROHrcHw7zqzs,0x35552cc46bd6d7e3:0x3babf30e1fdc7a38
30472,ChIJs8efLWAsVTURDsD_BzGhEy8,0x35552c602d9fc7b3:0x2f13a13107ffc00e
83342,ChIJAwN16I4sVTURsTznqL2NvOE,0x35552c8ee8750303:0xe1bc8dbda8e73cb1
83527,ChIJ0w5Ma-osVTURMt3nszTxKzI,0x35552cea6b4c0ed3:0x322bf134b3e7dd32
83528,ChIJ1XFyaw_7VDURRKvcSrF74tk,0x3554fb0f6b7271d5:0xd9e27bb14adcab44
30441,ChIJgwj3cGn7VDURjH9h1U7VlGw,0x3554fb6970f70883:0x6c94d54ed5617f8c
30462,ChIJXWrvExD7VDURQLz6l-qf-g0,0x3554fb1013ef6a5d:0xdfa9fea97fabc40
30464,ChIJ8dUFmxb7VDURYX9aIYoFQIc,0x3554fb169b05d5f1:0x8740058a215a7f61
83529,ChIJTZ_liME8AWARcp95-18JMgM,0x60013cc188e59f4d:0x332095ffb799f72
75818,ChIJXyGTr_49AWARV2GwFzXbM4Q,0x60013dfeaf93215f:0x8433db3517b06157
83530,ChIJkdrkwBHjVDURXilNzbbnxxQ,0x3554e311c0e4da91:0x14c7e7b6cd4d295e
34263,ChIJC7zCVzWIAGARjJEm32JKhyE,0x6000883557c2bc0b:0x21874a62df26918c
83252,ChIJx1_ucQCJAGARp-Wd846fmkg,0x6000890071ee5fc7:0x489a9f8ef39de5a7
34219,ChIJazc6nsqJAGARmwDj_nLzGqk,0x600089ca9e3a376b:0xa91af372fee3009b
34184,ChIJf5VZLSaGAGARVa49pnktN5o,0x600086262d59957f:0x9a372d79a63dae55
34257,ChIJjSdohkCIAGARtdlx3nsXElg,0x600088408668278d:0x5812177bde71d9b5
34183,ChIJq0x4In-IAGAR3YcLfd1OEqs,0x6000887f22784cab:0xab124edd7d0b87dd
34165,ChIJF2jzawCHAGARYQPe_Pid58Q,0x600087006bf36817:0xc4e79df8fcde0361
34222,ChIJYZ8UgciJAGARrcVXnBQvkmI,0x600089c881149f61:0x62922f149c57c5ad
34212,ChIJV02uYXGIAGARDaGtOZYBB_4,0x6000887161ae4d57:0xfe07019639ada10d
34169,ChIJuzTb-zWGAGARDLnXoK6YvfE,0x60008635fbdb34bb:0xf1bd98aea0d7b90c
34198,ChIJVcAFQ_1jAGAR3-bmw1wE7Ck,0x600063fd4305c055:0x29ec045cc3e6e6df
34179,ChIJjxaYMDCGAGARxgAgDnGXNa8,0x600086303098168f:0xaf3597710e2000c6
34233,ChIJN1ZLS7uHAGARLYvd8u_2d60,0x600087bb4b4b5637:0xad77f6eff2dd8b2d
34192,ChIJxUqZvYljAGARmMfqeR40yak,0x60006389bd994ac5:0xa9c9341e79eac798
34174,ChIJu1HFXS2GAGARv_GR4RhxiEQ,0x6000862d5dc551bb:0x44887118e191f1bf
34205,ChIJk4ToFXeIAGARTrYURFT_xDg,0x6000887715e88493:0x38c4ff544414b64e
34188,ChIJJ7rvYAViAGARu8aTWb9m0wY,0x6000620560efba27:0x6d366bf5993c6bb
34202,ChIJ8cBAwPSHAGAR6ME7g7Jnc_k,0x600087f4c040c0f1:0xf97367b2833bc1e8
34170,ChIJ2TxDAjWGAGAR7OKnF6oT4E8,0x6000863502433cd9:0x4fe013aa17a7e2ec
34189,ChIJb5fmoD9jAGARJ8FflGEe-tU,0x6000633fa0e6976f:0xd5fa1e61945fc127
1227,ChIJo6luR6MzbV8RMJ4R7vX68lQ,0x5f6d33a3476ea9a3:0x54f2faf5ee119e30
1221,ChIJdeBFAqAzbV8RVyW29AWINIA,0x5f6d33a00245e075:0x80348805f4b62557
1220,ChIJ1d-FGaMzbV8R-GoxLRBtbxA,0x5f6d33a31985dfd5:0x106f6d102d316af8
1226,ChIJq_JYlbwzbV8R37PD8jnsOFc,0x5f6d33bc9558f2ab:0x5738ec39f2c3b3df
1225,ChIJE-0GT6czbV8RMx0gFSHOdSU,0x5f6d33a74f06ed13:0x2575ce2115201d33
1218,ChIJMauGqlkxbV8RP-FldtI2dnk,0x5f6d3159aa86ab31:0x797636d27665e13f
1224,ChIJb17T--IzbV8R4jv-RlZ8p3I,0x5f6d33e2fbd35e6f:0x72a77c5646fe3be2
1223,ChIJCXLiHOszbV8RF6_5YF5riIw,0x5f6d33eb1ce27209:0x8c886b5e60f9af17
1217,ChIJ9f-mQPAzbV8R2GyR06axBzw,0x5f6d33f040a6fff5:0x3c07b1a6d3916cd8
1229,ChIJGenGEPEzbV8ReSQU4pKb_NE,0x5f6d33f110c6e919:0xd1fc9b92e2142479
1222,ChIJF1UBBPczbV8RrqnhzxN0lqo,0x5f6d33f704015517:0xaa967413cfe1a9ae
1219,ChIJ31QpqOgzbV8RYXUYr0dKmk4,0x5f6d33e8a82954df:0x4e9a4a47af187561
35961,ChIJ-8_VyYQzbV8RmyY-sY1ykz8,0x5f6d3384c9d5cffb:0x3f93728db13e269b
83531,ChIJ_Ue2C6IzbV8RvM1bthGQW5U,0x5f6d33a20bb647fd:0x955b9011b65bcdbc
34226,ChIJ32oVK6WNAGAR08d64nqRdkI,0x60008da52b156adf:0x4276917ae27ac7d3
34225,ChIJ3VNADzyMAGAReLNgddPQE2I,0x60008c3c0f4053dd:0x6213d0d37560b378
34557,ChIJK2MZ0DyMAGARk4P0wTGO_aA,0x60008c3cd019632b:0xa0fd8e31c1f48393
34223,ChIJva6CU8CNAGARnV05DG9aPBM,0x60008dc05382aebd:0x133c5a6f0c395d9d
34229,ChIJW13i4H2NAGARMWAE25fdkTA,0x60008d7de0e25d5b:0x3091dd97db046031
34224,ChIJMcr0AeWNAGAReSqB_C0GsGk,0x60008de501f4ca31:0x69b0062dfc812a79
34231,ChIJO8y8rJWNAGARvxRHUA205YA,0x60008d95acbccc3b:0x80e5b40d504714bf
34528,ChIJebDuyzuMAGARnZ-dQj4O-TU,0x60008c3bcbeeb079:0x35f90e3e429d9f9d
34536,ChIJS5hFuE6NAGARoSF3_h4dyyk,0x60008d4eb845984b:0x29cb1d1efe7721a1
34547,ChIJieO8pTWMAGARi5z4HyZWZG8,0x60008c35a5bce389:0x6f6456261ff89c8b
34558,ChIJme9Y_jyMAGARAhMuKsSd1VY,0x60008c3cfe58ef99:0x56d59dc42a2e1302
34551,ChIJ9b5olTuMAGARyYBbhVE5AiY,0x60008c3b9568bef5:0x26023951855b80c9
34531,ChIJw4atJCKMAGAR3HPiEmlud48,0x60008c2224ad86c3:0x8f776e6912e273dc
34530,ChIJ_R5mYSGMAGARQtq5E4Il90E,0x60008c2161661efd:0x41f7258213b9da42
34221,ChIJ0T1KQz2MAGARHGDmiuCaca8,0x60008c3d434a3dd1:0xaf719ae08ae6601c
34561,ChIJvdxmKjqMAGARnp2cw33IylY,0x60008c3a2a66dcbd:0x56cac87dc39c9d9e
34220,ChIJQ07BIRmMAGARh6dsRg8cLzk,0x60008c1921c14e43:0x392f1c0f466ca787
34067,ChIJRWNkKDuPAGAR_6r0ACda5i0,0x60008f3b28646345:0x2de65a2700f4aaff
34560,ChIJLdCW4GuNAGARO3QwrSusCes,0x60008d6be096d02d:0xeb09ac2bad30743b
34215,ChIJQYWI2ReMAGARIRLh1w7aVVA,0x60008c17d9888541:0x5055da0ed7e11221
35426,ChIJ66MCMXPjDF8R4KstVfk_heQ,0x5f0ce3733102a3eb:0xe4853ff9552dabe0
915,ChIJKb3VRPzjDF8RB31rRUEkNlY,0x5f0ce3fc44d5bd29:0x56362441456b7d07
894,ChIJWYWWtubjDF8RdzDH7wE2_4M,0x5f0ce3e6b6968559:0x83ff3601efc73077
906,ChIJX6lVKufjDF8RD1uGJbMzt70,0x5f0ce3e72a55a95f:0xbdb733b325865b0f
883,ChIJ3e8crqHmDF8RwBh5qTUNySU,0x5f0ce6a1ae1cefdd:0x25c90d35a97918c0
929,ChIJWxgB2v_jDF8RN5qBeLsRPGE,0x5f0ce3ffda01185b:0x613c11bb78819a37
35432,ChIJ9dTNOOPjDF8RUJD7MKek3Cs,0x5f0ce3e338cdd4f5:0x2bdca4a730fb9050
910,ChIJsQdYU6TmDF8RnWF5v9QDrew,0x5f0ce6a4535807b1:0xecad03d4bf79619d
83532,ChIJHcs47PzjDF8RKHgWrrUI11g,0x5f0ce3fcec38cb1d:0x58d708b5ae167828
3345,ChIJr_YZllThDF8RcIvatlTC-WY,0x5f0ce1549619f6af:0x66f9c254b6da8b70
83533,ChIJ32-TjPzjDF8RY3cwQ_CHctM,0x5f0ce3fc8c936fdf:0xd37287f043307763
35430,ChIJddxR_anmDF8R8LSt7sugBKk,0x5f0ce6a9fd51dc75:0xa904a0cbeeadb4f0
914,ChIJscQt6v_jDF8RZ5tLe3fGNfc,0x5f0ce3ffea2dc4b1:0xf735c6777b4b9b67
35429,ChIJ_bYFH6rmDF8R_PdiKdI6AzA,0x5f0ce6aa1f05b6fd:0x30033ad22962f7fc
35433,ChIJVR0AjKLmDF8RdIprvaFODXw,0x5f0ce6a28c001d55:0x7c0d4ea1bd6b8a74
885,ChIJXQDQYpDmDF8Rh7-qV-7WH5k,0x5f0ce69062d0005d:0x991fd6ee57aabf87
35427,ChIJhZmzU5_mDF8Rz7JZveGcrRA,0x5f0ce69f53b39985:0x10ad9ce1bd59b2cf
35434,ChIJ6SyVkt3jDF8RVR_ZI8vIyEg,0x5f0ce3dd92952ce9:0x48c8c8cb23d91f55
338,ChIJQ2zJobguC18RqTionAfo6zA,0x5f0b2eb8a1c96c43:0x30ebe8079ca838a9
320,ChIJV2sykcIuC18RMTtAYEx0f3s,0x5f0b2ec291326b57:0x7b7f744c60403b31
35693,ChIJB_da7bgvC18RHEtCOLMcYYQ,0x5f0b2fb8ed5af707:0x84611cb338424b1c
35727,ChIJ45j6FzQpC18R9i-GXRveh7g,0x5f0b293417fa98e3:0xb887de1b5d862ff6
35703,ChIJrVgdScAuC18Rdo4cUHWZAtA,0x5f0b2ec0491d58ad:0xd0029975501c8e76
35700,ChIJ94k387UuC18RPGStI7PrTxk,0x5f0b2eb5f33789f7:0x194febb323ad643c
296,ChIJD7mK9-4uC18ROeDMPeiX_Vo,0x5f0b2eeef78ab90f:0x5afd97e83dcce039
35712,ChIJKcrsiE0pC18RImGqV5vqL_E,0x5f0b294d88ecca29:0xf12fea9b57aa6122
316,ChIJxyMia-IpC18RoV0523d-67s,0x5f0b29e26b2223c7:0xbbeb7e77db395da1
321,ChIJKQmE2O8uC18R0fE_UNY3w4c,0x5f0b2eefd8840929:0x87c337d6503ff1d1
109,ChIJG8Jisn0vC18RSgsCMY9PH88,0x5f0b2f7db262c21b:0xcf1f4f8f31020b4a
35708,ChIJ581XFMQuC18ROZGGpCRRLJA,0x5f0b2ec41457cde7:0x902c5124a4869139
35695,ChIJ4xSHxM8uC18RSJJLajUfAIU,0x5f0b2ecfc48714e3:0x85001f356a4b9248
35696,ChIJmVm1UckuC18Rho3XsEQW57I,0x5f0b2ec951b55999:0xb2e71644b0d78d86
35733,ChIJ4xa8-eouC18R8MbfaRc-IDY,0x5f0b2eeaf9bc16e3:0x36203e1769dfc6f0
1502,ChIJn16WFRnYdF8RYBa7dlUmCb4,0x5f74d81915965e9f:0xbe09265576bb1660
1498,ChIJHVcgeyHYdF8RFJnFAkdSxkA,0x5f74d8217b20571d:0x40c6524702c59914
1500,ChIJH3x2WxrYdF8R1Q4VdztdG2M,0x5f74d81a5b767c1f:0x631b5d3b77150ed5
1501,ChIJVdlTrhrYdF8ROM6oLRVSwzQ,0x5f74d81aae53d955:0x34c352152da8ce38
1503,ChIJKZf3_PfXdF8RFCARa9sEroE,0x5f74d7f7fcf79729:0x81ae04db6b112014
1492,ChIJb6QCNSPYdF8RvVHc0i-Qu70,0x5f74d8233502a46f:0xbdbb902fd2dc51bd
1495,ChIJr1nTfg_YdF8RbiEIKple_aA,0x5f74d80f7ed359af:0xa0fd5e992a08216e
1494,ChIJhRighBfYdF8RDwlEIwTelaA,0x5f74d81784a01885:0xa095de042344090f
1490,ChIJrZ2vUgzYdF8RuMZOE5Hhrqg,0x5f74d80c52af9dad:0xa8aee191134ec6b8
1488,ChIJncMfCwbYdF8RwHcY8VvsIm0,0x5f74d8060b1fc39d:0x6d22ec5bf11877c0
1493,ChIJlXXtjwbYdF8R5htkas2Yd0Q,0x5f74d8068fed7595:0x447798cd6a641be6
1505,ChIJhSu4OO3XdF8RNGj_vVCpZ4k,0x5f74d7ed38b82b85:0x8967a950bdff6834
1629,ChIJlbnvmJPXdF8Rn_q5YwGO2dI,0x5f74d79398efb995:0xd2d98e0163b9fa9f
1636,ChIJBdB7J-zXdF8RrPTywtQWVZ8,0x5f74d7ec277bd005:0x9f5516d4c2f2f4ac
1641,ChIJZ-3o4wbYdF8RMwGZC5Sk8ts,0x5f74d806e3e8ed67:0xdbf2a4940b990133
1642,ChIJ499wE_DXdF8Ruc9fiGcSVLM,0x5f74d7f01370dfe3:0xb3541267885fcfb9
1628,ChIJF9xqV6_XdF8RstAC4sPM2r8,0x5f74d7af576adc17:0xbfdaccc3e202d0b2
1654,ChIJZ58HEZPXdF8R6vPv74oAvBA,0x5f74d79311079f67:0x10bc008aefeff3ea
1637,ChIJ9-KMg5PXdF8RY8sfYQdayxg,0x5f74d793838ce2f7:0x18cb5a07611fcb63
1648,ChIJGa-GLQfYdF8RXfI3YRwlzOA,0x5f74d8072d86af19:0xe0cc251c6137f25d
1066,ChIJQS_aaOqZc18RovJas_2SaOw,0x5f7399ea68da2f41:0xec6892fdb35af2a2
1086,ChIJq6pWgUWZc18R8I3GKoc7bHk,0x5f7399458156aaab:0x796c3b872ac68df0
